batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
404,0.760870,-0.002603,42.098069,1.106829,0.000000
405,0.808283,-0.000205,27.031116,1.110236,0.000000
406,0.730585,0.023419,13.757087,1.105677,-0.000000
407,0.747579,0.037219,16.225684,1.095675,-0.000000
408,0.774129,0.058843,16.690688,1.089641,-0.000000
409,0.744326,0.002207,9.619163,1.098192,-0.000000
410,0.817137,0.016575,30.094086,1.114150,0.000000
411,0.809500,0.007426,15.042304,1.121598,-0.000000
412,0.718937,0.008098,9.307517,1.125108,0.000000
413,0.736084,0.013695,5.366490,1.116519,0.000000
414,0.782245,0.021927,30.369888,1.115056,0.000000
415,0.802695,0.013793,13.667308,1.107700,-0.000000
416,0.808850,-0.000709,13.031266,1.107069,0.000000
417,0.795894,-0.001707,26.950398,1.137852,0.000000
418,0.808117,0.002377,14.987338,1.157817,0.000000
419,0.773040,0.004859,16.948128,1.160724,0.000000
420,0.785050,0.002325,14.452028,1.162329,0.000000
421,0.774303,0.019959,19.901139,1.176000,0.000000
422,0.806481,-0.001591,17.906255,1.186120,-0.000000
423,0.799257,0.061259,20.227542,1.191609,0.000000
424,0.810267,-0.003615,14.929694,1.175377,-0.000000
425,0.805296,0.009008,44.939905,1.151167,-0.000000
426,0.783911,0.002667,29.897562,1.148384,-0.000000
427,0.712726,0.024489,29.772092,1.159206,-0.000000
428,0.603895,0.079549,35.183616,1.166507,0.000000
429,0.748102,0.057739,39.048178,1.153081,0.000000
430,0.720081,0.004556,31.715919,1.136524,0.000000
431,0.741732,0.003338,20.477371,1.135225,-0.000000
432,0.735520,0.074849,36.378416,1.138301,-0.000000
433,0.789330,0.024725,17.478506,1.131518,-0.000000
434,0.815628,0.013733,44.514855,1.142732,-0.000000
435,0.816582,0.001990,38.795147,1.168298,-0.000000
436,0.809542,-0.003952,39.179277,1.188387,-0.000000
437,0.792826,0.048603,20.948798,1.187862,-0.000000
438,0.810692,0.000102,38.458815,1.192216,-0.000000
439,0.775979,0.004971,28.628555,1.202633,0.000000
440,0.767871,0.005063,34.536251,1.216917,-0.000000
441,0.775757,0.038443,37.938825,1.234529,0.000000
442,0.789894,0.004096,20.925281,1.244272,0.000000
443,0.782764,0.028875,24.727528,1.254619,0.000000
444,0.756538,0.002397,25.292164,1.251973,0.000000
445,0.793515,0.013817,19.457492,1.241827,-0.000000
446,0.760427,0.011533,21.392907,1.228846,-0.000000
447,0.789678,0.014818,24.850722,1.219905,-0.000000
448,0.783176,0.040215,24.093045,1.218334,-0.000000
449,0.810704,-0.000283,28.005644,1.214317,-0.000000
450,0.786435,-0.000333,29.928605,1.222431,-0.000000
451,0.815102,0.008708,27.602744,1.235031,-0.000000
452,0.743928,0.015503,14.487077,1.235258,-0.000000
453,0.812907,0.002837,25.278240,1.251891,0.000000
454,0.810156,0.002104,26.756090,1.282827,-0.000000
455,0.810662,-0.006008,15.367549,1.294238,0.000000
456,0.711350,0.008204,10.280929,1.306514,-0.000000
457,0.790284,0.002116,15.740218,1.324757,0.000000
458,0.788649,0.007615,13.916983,1.331601,0.000000
459,0.723949,0.029150,9.434936,1.334430,0.000000
460,0.794547,0.044786,15.963716,1.327126,0.000000
461,0.797453,0.001049,17.451958,1.306836,-0.000000
462,0.821986,0.009218,21.235436,1.308047,0.000000
463,0.820655,0.012816,18.449844,1.306930,0.000000
464,0.782220,0.083096,20.046159,1.302734,-0.000000
465,0.812860,0.006377,30.671284,1.296262,0.000000
466,0.786082,0.034886,26.056167,1.285722,0.000000
467,0.782122,0.023797,31.569670,1.299858,0.000000
468,0.788374,0.180516,22.502399,1.317735,-0.000000
469,0.808385,0.005413,22.662138,1.330075,0.000000
470,0.788402,0.073966,23.947736,1.333649,0.000000
471,0.760286,0.081400,11.696005,1.321428,-0.000000
472,0.747878,0.145177,8.045043,1.298194,0.000000
473,0.757175,0.066413,7.564034,1.275906,0.000000
474,0.748689,0.091880,7.325213,1.254914,-0.000000
475,0.738022,0.040691,5.243535,1.240194,-0.000000
476,0.721199,0.309499,3.977050,1.218701,0.000000
477,0.728885,0.125635,7.282483,1.197313,-0.000000
478,0.691511,0.048098,7.586158,1.183472,-0.000000
479,0.704665,0.075646,2.278302,1.163593,0.000000
480,0.689982,0.020320,5.169478,1.139105,-0.000000
481,0.650011,0.081787,2.478734,1.121271,0.000000
482,0.755304,0.021413,2.298351,1.106385,0.000000
483,0.674984,0.078563,1.176093,1.088376,-0.000000
484,0.695518,0.115149,2.246001,1.051445,0.000000
485,0.666964,0.054266,4.028464,1.024432,0.000000
486,0.640355,0.105287,1.942710,1.018853,0.000000
487,0.687329,0.117092,3.090017,1.005559,0.000000
488,0.657243,0.032317,2.853706,0.997901,-0.000000
489,0.571565,0.043974,3.598715,0.985489,-0.000000
490,0.624526,0.031667,1.768788,0.966455,0.000000
491,0.706983,0.037480,2.282247,0.948915,0.000000
492,0.661425,0.003494,2.993803,0.959464,0.000000
493,0.710948,0.009084,2.596025,0.948058,0.000000
494,0.748137,0.003427,1.367776,0.925560,-0.000000
495,0.750510,-0.002001,2.694221,0.929803,0.000000
496,0.772414,0.003014,5.150112,0.943890,0.000000
497,0.794563,-0.000028,5.018604,0.956757,0.000000
498,0.784797,0.022999,6.894740,0.955052,-0.000000
499,0.779817,0.018374,3.175182,0.937820,0.000000
500,0.767525,0.005773,4.443922,0.916541,-0.000000
