batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
399,0.749559,0.012671,40.180905,1.628214,0.000000
400,0.836225,0.003714,39.995506,1.632198,-0.000000
401,0.843950,0.002156,41.326049,1.628749,-0.000000
402,0.847750,0.029464,38.222346,1.635512,0.000000
403,0.806694,0.015257,50.188367,1.630689,0.000000
404,0.847682,0.024099,41.926311,1.624024,-0.000000
405,0.849105,-0.002245,42.808535,1.636633,0.000000
406,0.849418,-0.003297,41.713466,1.646940,0.000000
407,0.849400,0.008743,42.447005,1.633452,0.000000
408,0.843323,0.003606,41.294163,1.616437,-0.000000
409,0.814366,0.006026,48.272725,1.620804,0.000000
410,0.855434,0.018317,46.084502,1.633522,0.000000
411,0.853235,0.000320,44.351290,1.640779,-0.000000
412,0.856040,-0.001246,38.648085,1.638495,-0.000000
413,0.847610,0.001603,42.811791,1.637482,0.000000
414,0.807425,0.063251,42.872427,1.640067,0.000000
415,0.852806,-0.000890,39.558963,1.636676,0.000000
416,0.853205,-0.003435,47.841832,1.645664,0.000000
417,0.848026,-0.002146,36.307951,1.663540,-0.000000
418,0.850676,0.166382,45.138047,1.657490,0.000000
419,0.849606,0.007331,45.363729,1.652347,-0.000000
420,0.850596,-0.002648,42.157202,1.649385,-0.000000
421,0.853512,-0.002174,45.987871,1.647944,-0.000000
422,0.852098,0.023511,44.225172,1.646419,-0.000000
423,0.849466,0.078495,44.711967,1.650362,-0.000000
424,0.792205,0.068450,54.727687,1.632625,0.000000
425,0.782046,0.010390,45.008215,1.631078,0.000000
426,0.846522,0.012180,41.851646,1.625227,-0.000000
427,0.852127,0.048479,40.881626,1.627847,0.000000
428,0.847503,0.001425,41.294659,1.650055,0.000000
429,0.844047,0.049980,40.978693,1.650779,0.000000
430,0.800927,0.008226,43.532584,1.639615,0.000000
431,0.842582,0.001445,39.909533,1.640045,-0.000000
432,0.841425,0.005025,42.817842,1.643999,-0.000000
433,0.846593,0.009979,41.154762,1.645257,-0.000000
434,0.845585,0.032915,42.753972,1.641107,-0.000000
435,0.844058,0.050901,43.471754,1.639992,-0.000000
436,0.846710,-0.001430,42.481283,1.645838,-0.000000
437,0.771589,0.007736,53.247695,1.661063,-0.000000
438,0.840926,-0.000004,42.921628,1.679736,-0.000000
439,0.800427,0.059478,41.931534,1.692664,-0.000000
440,0.834768,0.004442,37.064900,1.698520,0.000000
441,0.845538,0.011327,46.196529,1.695730,-0.000000
442,0.844172,0.004775,42.071432,1.698798,-0.000000
443,0.843142,0.001438,38.292155,1.710149,0.000000
444,0.847100,-0.006136,36.969564,1.706498,0.000000
445,0.834400,0.009202,36.649038,1.702628,0.000000
446,0.832780,0.003260,34.688016,1.714902,-0.000000
447,0.797874,0.030675,34.870811,1.726319,0.000000
448,0.845457,-0.001886,36.888105,1.745367,-0.000000
449,0.846650,0.000955,38.299466,1.749033,-0.000000
450,0.835993,0.020870,32.711824,1.746943,0.000000
451,0.844968,0.006876,41.048106,1.755311,0.000000
452,0.842965,0.001857,32.373549,1.776495,-0.000000
453,0.839597,0.030312,30.253707,1.799496,-0.000000
454,0.825849,0.029348,31.412272,1.806661,0.000000
455,0.817588,0.002030,38.915045,1.806415,-0.000000
456,0.823992,0.008454,29.456364,1.805085,-0.000000
457,0.842051,0.036615,34.356181,1.787646,0.000000
458,0.844868,0.006932,32.483564,1.789000,0.000000
459,0.843239,0.037561,24.619257,1.793126,-0.000000
460,0.822871,-0.001271,29.946627,1.802677,-0.000000
